image_id,gt_id,size_bin,area,o2o_flip_rate,stride_flip_rate,o2m_positive_count,o2o_margin_0,max_iou,best_prediction_score,fn_at_iou50,success_iou75,stability_group
0000291_05001_d_0000892,15,t_8_16,252.2482225894928,0.0,0.0,2.0,0.8260238374930312,0.0,0.56836,1,0,stable
0000291_05001_d_0000892,16,t_8_16,186.85312025249004,0.5,0.0,3.0,0.2748072156163873,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,17,s_16_32,366.09530863165855,0.0,0.0,6.0,0.9527749982795289,0.7523874331279351,0.8482,0,1,stable
0000291_05001_d_0000892,18,s_16_32,326.9883648455143,0.0,0.0,7.0,0.9007492457448982,0.8437951920291301,0.8482,0,1,stable
0000291_05001_d_0000892,19,t_8_16,252.940673828125,0.75,0.0,3.0,0.34211311553614465,0.6094015802966979,0.8482,0,0,high
0000291_05001_d_0000892,20,s_16_32,334.25346609950066,0.25,0.0,6.0,0.310018703792735,0.5015569929393089,0.8482,0,0,mild
0000291_05001_d_0000892,21,t_8_16,252.9400634765625,0.5,0.5,3.0,0.06592684462812569,0.5827628459891245,0.8482,0,0,mild
0000291_05001_d_0000892,22,s_16_32,312.1027096733451,0.0,0.0,4.0,0.9817679253295433,0.8861938661088675,0.8482,0,1,stable
0000291_05001_d_0000892,23,t_8_16,179.23421788215637,0.0,0.0,4.0,0.4603962141964742,0.7512994966006735,0.8482,0,1,stable
0000291_05001_d_0000892,24,t_8_16,179.9383735358715,0.0,0.0,5.0,0.9414014952960157,0.7760893129121584,0.8482,0,1,stable
0000291_05001_d_0000892,25,t_8_16,235.2960205078125,0.0,0.0,2.0,0.7730540122228738,0.8276068060956253,0.8482,0,1,stable
0000291_05001_d_0000892,26,t_8_16,236.6694699525833,0.25,0.25,6.0,0.14211802114985267,0.5131765538596426,0.8482,0,0,mild
0000291_05001_d_0000892,27,t_8_16,194.1162109375,0.5,0.0,2.0,0.5132339504811806,0.07607831180387059,0.8482,1,0,mild
0000291_05001_d_0000892,28,t_8_16,252.940673828125,0.75,0.5,5.0,0.210231775382969,0.0,0.8482,1,0,high
0000291_05001_d_0000892,30,s_16_32,813.8343045562506,0.0,0.0,10.0,0.9986814060119885,0.8486243876100611,0.9446,0,1,stable
0000291_05001_d_0000892,31,t_8_16,158.8232421875,0.0,0.0,2.0,0.9257541392498556,0.0,0.64613,1,0,stable
0000291_05001_d_0000892,32,s_16_32,811.7774156033993,0.0,0.0,10.0,0.14920188574794402,0.6761245269583953,0.64613,0,0,stable
0000291_05001_d_0000892,33,t_8_16,238.75874346494675,0.25,0.0,2.0,0.42608476371927706,0.5846082898057773,0.56836,0,0,mild
0000291_05001_d_0000892,34,s_16_32,748.105004131794,0.0,0.0,10.0,0.9226427249264634,0.8636200861987973,0.9446,0,1,stable
0000291_05001_d_0000892,35,s_16_32,654.6707607284188,0.0,0.0,10.0,0.9990029414665846,0.9309973912390761,0.9446,0,1,stable
0000291_05001_d_0000892,36,s_16_32,968.8702118396759,0.0,0.0,10.0,0.6514727418142141,0.9547650799499572,0.9446,0,1,stable
0000291_05001_d_0000892,37,s_16_32,762.6140956878662,0.0,0.0,7.0,0.4716720102334537,0.709027979407227,0.9446,0,0,stable
0000291_05001_d_0000892,38,s_16_32,815.220355913043,0.0,0.0,10.0,0.9860154131915396,0.9336231188168825,0.9446,0,1,stable
0000291_05001_d_0000892,39,t_8_16,91.34882941097021,0.25,0.0,1.0,0.3186959393794787,0.0,0.8482,1,0,mild
0000291_05001_d_0000892,40,s_16_32,1011.4133820310235,0.0,0.0,10.0,0.9921446724664997,0.9123044544762594,0.88872,0,1,stable
0000291_05001_d_0000892,41,s_16_32,844.9802849963307,0.0,0.0,9.0,0.6558248728400198,0.5900575927590771,0.88872,0,0,stable
0000291_05001_d_0000892,42,s_16_32,471.6226396560669,0.0,0.0,9.0,0.9780204715235561,0.8285123171072455,0.9446,0,1,stable
0000291_05001_d_0000892,43,s_16_32,808.2954845130444,0.0,0.0,9.0,0.984450942011166,0.8396712590927297,0.9446,0,1,stable
0000291_05001_d_0000892,44,s_16_32,682.34375,0.0,0.0,9.0,0.9827514469998913,0.7785546812066423,0.88872,0,1,stable
0000291_05001_d_0000892,45,s_16_32,649.1335203945637,0.0,0.0,10.0,0.9242217523876707,0.8512754387669993,0.9446,0,1,stable
0000291_05001_d_0000892,46,s_16_32,668.501959707588,0.0,0.0,10.0,0.9932778177149263,0.9318380322689402,0.9446,0,1,stable
0000291_05001_d_0000892,47,s_16_32,513.4955108165741,0.0,0.0,10.0,0.5545590353414991,0.7269544742945251,0.88872,0,0,stable
0000291_05001_d_0000892,48,t_8_16,186.84949403256178,0.0,0.0,4.0,0.8175078326625492,0.7560527237503089,0.88872,0,1,stable
0000291_05001_d_0000892,49,t_8_16,152.9424689412117,0.0,0.0,4.0,0.9326545074001817,0.8127094208076006,0.9446,0,1,stable
0000291_05001_d_0000892,50,s_16_32,260.9065917171538,0.0,0.0,7.0,0.9953403910185896,0.8576965064642071,0.9446,0,1,stable
0000291_05001_d_0000892,51,s_16_32,391.3553637228906,0.0,0.0,7.0,0.9982887564359118,0.9507019726013864,0.87373,0,1,stable
0000291_05001_d_0000892,52,s_16_32,512.7947301417589,0.0,0.0,8.0,0.9990961556349023,0.9271767577970638,0.9446,0,1,stable
0000291_05001_d_0000892,53,s_16_32,595.8466568738222,0.0,0.0,10.0,0.9943088452393632,0.8442131837650848,0.9446,0,1,stable
0000291_05001_d_0000892,54,s_16_32,970.58349609375,0.0,0.0,10.0,0.9940734536281288,0.7856859694808664,0.9446,0,1,stable
0000291_05001_d_0000892,62,s_16_32,429.76068305782974,0.0,0.0,7.0,0.6460934620723806,0.6711580799428812,0.56836,0,0,stable
0000291_05001_d_0000892,63,s_16_32,704.1518890336156,0.0,0.0,10.0,0.4296471917186968,0.7375204515624234,0.8136,0,0,stable
0000291_05001_d_0000892,66,s_16_32,496.5359037509188,0.0,0.0,10.0,0.8396794899251143,0.0,0.56836,1,0,stable
0000291_05001_d_0000892,67,s_16_32,432.5145471226424,0.25,0.0,9.0,0.26648573558229277,0.8617547745728208,0.8482,0,1,mild
0000291_05001_d_0000892,68,s_16_32,328.72723001707345,0.0,0.0,5.0,0.4283371054301575,0.847341420502061,0.8482,0,1,stable
0000291_05001_d_0000892,69,s_16_32,440.83615097031,0.0,0.0,8.0,0.8354928554186432,0.7672829096918686,0.8482,0,1,stable
0000291_05001_d_0000892,70,s_16_32,983.3804701343179,0.0,0.0,5.0,0.452322023440132,0.0,0.14029,1,0,stable
0000291_05001_d_0000892,71,s_16_32,422.8458106331527,0.0,0.0,7.0,0.8546084951469866,0.7588455958664153,0.8482,0,1,stable
0000291_05001_d_0000892,72,s_16_32,387.5390999391675,0.75,0.25,8.0,0.09089900384294917,0.0,0.56836,1,0,high
0000291_05001_d_0000892,73,s_16_32,298.9621489085257,0.0,0.0,5.0,0.8015305802550268,0.7805229705112992,0.56836,0,1,stable
0000291_05001_d_0000892,74,t_8_16,221.4545712545514,0.0,0.0,3.0,0.959176403931598,0.0014104501072733117,0.56836,1,0,stable
0000291_05001_d_0000892,75,t_8_16,210.72163093090057,0.5,0.0,2.0,0.2692757775528046,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,76,t_8_16,196.1909078359604,0.25,0.25,5.0,0.8458715003198197,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,77,s_16_32,257.4396681189537,0.25,0.0,6.0,0.6656105728503554,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,78,s_16_32,285.45947544276714,0.0,0.0,4.0,0.9125549193447009,0.0,0.56836,1,0,stable
0000291_05001_d_0000892,79,t_8_16,135.2923583984375,0.0,0.0,3.0,0.9209541428452784,0.0,0.56836,1,0,stable
0000291_05001_d_0000892,80,t_8_16,188.9250526279211,0.25,0.0,3.0,0.35317985421817655,0.045923352166296116,0.56836,1,0,mild
0000291_05001_d_0000892,81,t_8_16,242.9086757823825,0.0,0.0,4.0,0.6491831332887681,0.34842764179237967,0.56836,1,0,stable
0000291_05001_d_0000892,82,t_8_16,196.19139252603054,0.0,0.0,2.0,0.7146322964004082,0.6808745679258527,0.56836,0,0,stable
0000291_05001_d_0000892,83,s_16_32,304.4917777106166,0.0,0.0,2.0,0.9625747250526758,0.7618735568331814,0.8482,0,1,stable
0000291_05001_d_0000892,84,s_16_32,258.822021484375,0.25,0.0,6.0,0.6805018079903786,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,85,s_16_32,270.589599609375,0.25,0.0,4.0,0.3990683138056258,0.7738845529000324,0.8482,0,1,mild
0000291_05001_d_0000892,86,t_8_16,182.353515625,0.5,0.0,2.0,0.450447399247665,0.019859193769599007,0.8482,1,0,mild
0000291_05001_d_0000892,87,t_8_16,206.92426781868562,0.0,0.0,5.0,0.9123008005916948,0.0,0.56836,1,0,stable
0000291_05001_d_0000892,89,t_8_16,242.90747302677482,0.25,0.0,5.0,0.68265029277441,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,90,t_8_16,174.39506554137915,0.25,0.0,4.0,0.25961269594445374,0.0,0.56836,1,0,mild
0000291_05001_d_0000892,91,s_16_32,375.42964947223663,0.0,0.0,8.0,0.8641998022685681,0.6282276840461802,0.64613,0,0,stable
0000291_05001_d_0000892,92,s_16_32,336.3366181701422,0.0,0.0,5.0,0.9787401663375308,0.0,0.8136,1,0,stable
0000291_05001_d_0000892,93,s_16_32,355.0164837129414,0.25,0.0,7.0,0.7120144759103232,0.753228506292378,0.64613,0,1,mild
0000291_05001_d_0000892,94,t_8_16,225.25734448432922,0.0,0.0,3.0,0.7863725520129492,0.6701042252179725,0.64613,0,0,stable
0000291_05001_d_0000892,95,s_16_32,320.0712485164404,0.5,0.0,6.0,0.46057301279407337,0.6605541431984345,0.8136,0,0,mild
0000291_05001_d_0000892,96,t_8_16,186.85238425433636,0.25,0.0,4.0,0.6981682418125958,0.7821355490199471,0.64613,0,1,mild
0000291_05001_d_0000892,97,s_16_32,342.5604934245348,0.25,0.25,5.0,0.38219386258018784,0.5376914516326765,0.64613,0,0,mild
0000291_05001_d_0000892,98,t_8_16,197.23852457664907,0.0,0.0,7.0,0.23891865123918068,0.5520891370541183,0.64613,0,0,stable
0000291_05001_d_0000892,99,s_16_32,276.8140313345939,0.0,0.0,7.0,0.7888984284604088,0.7364778026248706,0.64613,0,0,stable
0000291_05001_d_0000892,100,s_16_32,278.893054574728,0.5,0.0,2.0,0.17452613071554568,0.6498202958137371,0.64613,0,0,mild
0000291_05001_d_0000892,101,t_8_16,116.26833161711693,0.25,0.0,5.0,0.792298665281061,0.8463085295786619,0.8482,0,1,mild
0000291_05001_d_0000892,102,t_8_16,193.77167274802923,0.25,0.25,4.0,0.3364278722725385,0.7559628526560397,0.8482,0,1,mild
0000291_05001_d_0000892,103,t_8_16,137.02047063410282,0.0,0.0,6.0,0.6359517686301894,0.8514604876062851,0.8482,0,1,stable
0000291_05001_d_0000892,104,t_8_16,105.18415724113584,0.0,0.0,2.0,0.9770753247676217,0.5293028193694207,0.8482,0,0,stable
0000291_05001_d_0000892,105,s_16_32,525.2646686807275,0.0,0.0,6.0,0.5780060545661355,0.5324273691167882,0.64613,0,0,stable
0000291_05001_d_0000892,106,s_16_32,364.70703125,0.25,0.0,8.0,0.49523419182407585,0.7079974091560828,0.64613,0,0,mild
0000291_05001_d_0000892,107,t_8_16,155.0154425315559,0.0,0.0,3.0,0.942488155431888,0.8830410117712605,0.64613,0,1,stable
0000291_05001_d_0000892,108,s_16_32,879.5837824698538,0.0,0.0,10.0,0.9823667973862618,0.9022664324845739,0.9446,0,1,stable
0000291_05001_d_0000892,109,t_8_16,206.92295061796904,0.5,0.0,4.0,0.054486757158057654,0.0,0.14029,1,0,mild
0000291_05001_d_0000892,110,t_8_16,233.55857348442078,0.25,0.25,4.0,0.3728395455251173,0.0,0.14029,1,0,mild
0000291_05001_d_0000892,114,t_8_16,79.58518267795444,0.25,0.25,4.0,0.7894815909196605,0.8806210589335384,0.56836,0,1,mild
0000291_05001_d_0000892,117,s_16_32,642.2085771560669,0.0,0.0,10.0,0.7631232063182017,0.7946585966302314,0.9446,0,1,stable
0000291_05001_d_0000892,118,s_16_32,600.6869939565659,0.0,0.0,7.0,0.9834212414798909,0.9354297948301691,0.88872,0,1,stable
0000291_05001_d_0000892,119,s_16_32,499.3058074526489,0.0,0.0,6.0,0.9885756072636489,0.8515160454491467,0.88872,0,1,stable
0000291_05001_d_0000892,120,s_16_32,494.80860831588507,0.0,0.0,9.0,0.9541627849048636,0.8847893836340063,0.9446,0,1,stable
0000291_05001_d_0000892,121,s_16_32,305.87639306485653,0.0,0.0,3.0,0.972919274682685,0.21597514880487387,0.88872,1,0,stable
0000291_05001_d_0000892,122,s_16_32,301.04747316241264,0.0,0.0,5.0,0.9944495960571629,0.7988016512491722,0.9446,0,1,stable
0000291_05001_d_0000892,123,s_16_32,298.9630105793476,0.0,0.0,6.0,0.9987766724355548,0.9680179094200649,0.9446,0,1,stable
0000291_05001_d_0000892,124,s_16_32,624.2154004722834,0.0,0.0,10.0,0.9994208606248373,0.9393974977319636,0.9446,0,1,stable
0000291_05001_d_0000892,125,s_16_32,631.1359635293484,0.0,0.0,10.0,0.9993750667919726,0.9309367808705773,0.9446,0,1,stable
0000291_05001_d_0000892,126,t_8_16,198.96534429490566,0.0,0.0,3.0,0.5549730642830332,0.6157380352460722,0.9446,0,0,stable
0000291_05001_d_0000892,127,s_16_32,368.86565214022994,0.0,0.0,4.0,0.9853617188346796,0.7944860037584353,0.88872,0,1,stable
0000291_05001_d_0000892,128,s_16_32,311.42372212558985,0.0,0.0,7.0,0.9941289207259113,0.8188042321764719,0.9446,0,1,stable
0000291_05001_d_0000892,129,s_16_32,351.2218784876168,0.0,0.0,6.0,0.9990071368232826,0.89160566608748,0.9446,0,1,stable
0000291_05001_d_0000892,130,s_16_32,460.20064095407724,0.0,0.0,10.0,0.9980376975793723,0.9155311245968307,0.9446,0,1,stable
0000291_05001_d_0000892,131,s_16_32,386.16673666238785,0.0,0.0,6.0,0.9526437387854355,0.0,0.87373,1,0,stable
0000291_05201_d_0000893,4,t_8_16,71.97206063568592,0.0,0.0,3.0,0.9663171680370484,0.9252811323430737,0.9413,0,1,stable
0000291_05201_d_0000893,5,t_8_16,141.17945055291057,0.5,0.0,2.0,0.45267090493437656,0.0,0.28487,1,0,mild
0000291_05201_d_0000893,6,t_8_16,71.97206063568592,0.0,0.0,3.0,0.9798146614610436,0.7697085373422293,0.9413,0,1,stable
0000291_05201_d_0000893,10,t_8_16,135.29417148977518,0.0,0.0,3.0,0.9846198206642514,0.8374179498804508,0.9413,0,1,stable
0000291_05201_d_0000893,11,t_8_16,211.76563933491707,0.5,0.5,5.0,0.12572900918112456,0.32895592199170226,0.9413,1,0,mild
0000291_05201_d_0000893,12,s_16_32,289.26962672173977,0.25,0.0,3.0,0.3425019746071595,0.0,0.94008,1,0,mild
0000291_05201_d_0000893,13,s_16_32,334.24743446707726,0.0,0.0,3.0,0.6862904114459002,0.0,0.94008,1,0,stable
0000291_05201_d_0000893,14,s_16_32,356.0517856813967,0.0,0.0,3.0,0.8166321417478231,0.5684536098380385,0.9413,0,0,stable
0000291_05201_d_0000893,15,t_8_16,233.9131645038724,0.0,0.0,4.0,0.5777205880651292,0,0,1,0,stable
0000291_05201_d_0000893,16,s_16_32,458.8117173835635,0.0,0.0,10.0,0.990476772655075,0.8603220045855157,0.94008,0,1,stable
0000291_05201_d_0000893,17,s_16_32,370.5889892578125,0.5,0.5,7.0,0.00014341673635607483,0.7417744400463266,0.9413,0,0,mild
0000291_05201_d_0000893,18,t_8_16,214.5332901328802,0.0,0.0,1.0,0.9981753122034346,0,0,1,0,stable
0000291_05201_d_0000893,19,s_16_32,457.7795927673578,0.0,0.0,7.0,0.8577072893203044,0.8362162274207795,0.9413,0,1,stable
0000291_05201_d_0000893,20,s_16_32,536.3343383222818,0.0,0.0,10.0,0.9949207022339169,0.9535885799555903,0.9413,0,1,stable
0000291_05201_d_0000893,21,s_16_32,501.7325283065438,0.0,0.0,8.0,0.9698233412502746,0.8975800436248439,0.9413,0,1,stable
0000291_05201_d_0000893,22,s_16_32,398.62098560482264,0.25,0.0,2.0,0.2847506550990596,0.18968371642977971,0.9413,1,0,mild
0000291_05201_d_0000893,23,s_16_32,571.6166080236435,0.0,0.0,6.0,0.8838427836152177,0.8505191955617523,0.94008,0,1,stable
0000291_05201_d_0000893,24,s_16_32,707.955470085144,0.0,0.0,10.0,0.9695173369164045,0.7947502472250856,0.9413,0,1,stable
0000291_05201_d_0000893,25,s_16_32,695.5118843615055,0.0,0.0,10.0,0.39038565502217065,0.2714063359425885,0.94008,1,0,stable
0000291_05201_d_0000893,26,s_16_32,858.8054343760014,0.0,0.0,10.0,0.85249956611365,0.857703384281218,0.94008,0,1,stable
0000291_05201_d_0000893,27,s_16_32,392.3818156719208,0.0,0.0,6.0,0.9937412582967549,0.905594394412928,0.9413,0,1,stable
0000291_05201_d_0000893,29,t_8_16,87.20074607431889,0.25,0.0,2.0,0.39857643425848904,0.49309762749424163,0.8243,1,0,mild
0000291_05201_d_0000893,30,s_16_32,685.1221716403961,0.25,0.0,9.0,0.5431048735480503,0.8909132897846461,0.9413,0,1,mild
0000291_05201_d_0000893,31,s_16_32,653.982617855072,0.25,0.0,8.0,0.012219488137652425,0.8498585491159467,0.9413,0,1,mild
0000291_05201_d_0000893,32,s_16_32,905.880378216505,0.0,0.0,10.0,0.9888950234112601,0.8550330255023585,0.9413,0,1,stable
0000291_05201_d_0000893,33,s_16_32,567.4793135225773,0.0,0.0,10.0,0.9989367161506978,0.971425331393644,0.9413,0,1,stable
0000291_05201_d_0000893,34,s_16_32,639.7991077303886,0.0,0.0,10.0,0.9988777606174558,0.8591015328931197,0.9413,0,1,stable
0000291_05201_d_0000893,35,s_16_32,669.5629862248898,0.0,0.0,10.0,0.9964481207762339,0.9481022055306824,0.9413,0,1,stable
0000291_05201_d_0000893,37,t_8_16,157.79154852032661,0.0,0.0,4.0,0.9510658419514822,0.0,0.28487,1,0,stable
0000291_05201_d_0000893,38,t_8_16,167.129138559103,0.0,0.0,5.0,0.9928293356731571,0.8707929733542134,0.9413,0,1,stable
0000291_05201_d_0000893,39,t_8_16,233.56715431064367,0.25,0.0,5.0,0.019413644357377732,0.8917879611189182,0.9413,0,1,mild
0000291_05201_d_0000893,40,s_16_32,270.94077983498573,0.0,0.0,6.0,0.9994257062851996,0.8889169478023786,0.9413,0,1,stable
0000291_05201_d_0000893,41,s_16_32,290.65675516426563,0.0,0.0,8.0,0.9992913088886094,0.8330009319964073,0.9413,0,1,stable
0000291_05201_d_0000893,42,s_16_32,289.6168576180935,0.0,0.0,7.0,0.9971592773223277,0.8771718645786067,0.9413,0,1,stable
0000291_05201_d_0000893,43,s_16_32,399.99511719867587,0.0,0.0,8.0,0.9971254482236989,0.8908992341802785,0.9413,0,1,stable
0000291_05201_d_0000893,44,s_16_32,342.56108582019806,0.0,0.0,6.0,0.996880006217127,0.8752520291100562,0.9413,0,1,stable
0000291_05201_d_0000893,45,s_16_32,638.4115484207869,0.0,0.0,10.0,0.9997658978794328,0.9268660631561558,0.9413,0,1,stable
0000291_05201_d_0000893,46,s_16_32,979.926525503397,0.0,0.0,10.0,0.9575002184236849,0.9323643860772589,0.9413,0,1,stable
0000291_05201_d_0000893,48,s_16_32,339.10055296868086,0.25,0.25,7.0,0.6081047420751785,0.7654457589735143,0.60155,0,1,mild
0000291_05201_d_0000893,51,t_8_16,188.23486328125,0.0,0.0,6.0,0.7105560156434266,0.7616490038738485,0.8243,0,1,stable
0000291_05201_d_0000893,52,t_8_16,155.02118694782257,0.25,0.25,2.0,0.3127877116170555,0.7055699204001983,0.60155,0,0,mild
0000291_05201_d_0000893,53,s_16_32,307.2662501335144,0.0,0.0,6.0,0.7345096384031836,0.7062737927270296,0.59472,0,0,stable
0000291_05201_d_0000893,54,t_8_16,116.26833161711693,0.5,0.5,6.0,0.7236093657641363,0.0,0.59472,1,0,mild
0000291_05201_d_0000893,55,t_8_16,157.79056110978127,0.5,0.0,8.0,0.06978510946565403,0.6821405853630135,0.8243,0,0,mild
0000291_05201_d_0000893,56,t_8_16,184.07807348668575,0.25,0.0,3.0,0.9409749680762668,0.2328470316387924,0.8243,1,0,mild
0000291_05201_d_0000893,57,t_8_16,184.0863311290741,0.25,0.0,3.0,0.5066974725954739,0.09503585664669496,0.59472,1,0,mild
0000291_05201_d_0000893,58,t_8_16,204.84859478473663,0.0,0.0,2.0,0.3759463178438473,0.5762828118132474,0.8243,0,0,stable
0000291_05201_d_0000893,59,t_8_16,170.93704591691494,0.5,0.0,4.0,0.08339294489832229,0.0,0.8243,1,0,mild
0000291_05201_d_0000893,60,t_8_16,137.02176314592361,0.0,0.0,3.0,0.5561014275308002,0.0,0.8243,1,0,stable
0000291_05201_d_0000893,61,s_16_32,262.9760826602578,0.0,0.0,3.0,0.9896680364043432,0.10127166540621242,0.8243,1,0,stable
0000291_05201_d_0000893,62,t_8_16,249.12949919700623,0.0,0.0,5.0,0.8880117803791143,0.0,0.8243,1,0,stable
0000291_05201_d_0000893,63,t_8_16,232.5313496813178,0.25,0.25,4.0,0.6040974625415673,0.4309187461854214,0.8243,1,0,mild
0000291_05201_d_0000893,64,t_8_16,174.4007741510868,0.5,0.0,5.0,0.8414002927476377,0.16103804653277523,0.8243,1,0,mild
0000291_05201_d_0000893,65,t_8_16,197.9299704581499,0.25,0.0,5.0,0.8132350263235092,0.11623507338366852,0.8243,1,0,mild
0000291_05201_d_0000893,66,t_8_16,223.17514389753342,0.0,0.0,3.0,0.9799227393868193,0.8912322837291794,0.8243,0,1,stable
0000291_05201_d_0000893,67,s_16_32,267.8101726770401,0.25,0.0,0.0,0.9956002687600967,0.209771184478157,0.8243,1,0,mild
0000291_05201_d_0000893,68,s_16_32,311.42246551066637,0.0,0.0,6.0,0.9733860037566703,0.8691365021773917,0.8243,0,1,stable
0000291_05201_d_0000893,69,t_8_16,151.21299237012863,0.0,0.0,1.0,0.9589018110171601,0.024069267595600827,0.60155,1,0,stable
0000291_05201_d_0000893,70,t_8_16,139.45015351474285,0.5,0.25,6.0,0.3775395960218109,0.7770152265285051,0.8243,0,1,mild
0000291_05201_d_0000893,71,s_16_32,322.1524438261986,0.0,0.0,3.0,0.8783002307404507,0.6014591290499512,0.8243,0,0,stable
0000291_05201_d_0000893,72,s_16_32,264.7076416015625,0.25,0.0,6.0,0.5826186600280606,0.8069502738095808,0.8243,0,1,mild
0000291_05201_d_0000893,73,t_8_16,174.38942882418633,0.0,0.0,2.0,0.9950750754027108,0.0,0.60155,1,0,stable
0000291_05201_d_0000893,74,t_8_16,242.21446527540684,0.25,0.25,2.0,0.4364732548778107,0.0,0.60155,1,0,mild
0000291_05201_d_0000893,75,t_8_16,250.8725472316146,0.0,0.0,3.0,0.583665198650662,0.0,0.60155,1,0,stable
0000291_05201_d_0000893,76,t_8_16,251.9013148099184,0.5,0.0,1.0,0.25913657557807335,0.0,0.60155,1,0,mild
0000291_05201_d_0000893,77,s_16_32,312.1027096733451,0.0,0.0,5.0,0.9090362030680023,0.7721236279861869,0.8243,0,1,stable
0000291_05201_d_0000893,78,s_16_32,368.8671241700649,0.0,0.0,8.0,0.9232438365985064,0.6616534814879662,0.8243,0,0,stable
0000291_05201_d_0000893,79,t_8_16,247.059326171875,0.0,0.0,4.0,0.6437295629109802,0.8032789752093535,0.8243,0,1,stable
0000291_05201_d_0000893,80,s_16_32,352.94821348786354,0.0,0.0,9.0,0.9295926845267781,0.9323625639448646,0.8243,0,1,stable
0000291_05201_d_0000893,81,t_8_16,230.79494380950928,0.0,0.0,4.0,0.6314130439763981,0.0,0.60155,1,0,stable
0000291_05201_d_0000893,82,s_16_32,357.0925808250904,0.0,0.0,9.0,0.8829835533313577,0.7938905278103591,0.8243,0,1,stable
0000291_05201_d_0000893,83,s_16_32,265.75306820869446,0.0,0.0,6.0,0.631846716049603,0.7974576169186129,0.8243,0,1,stable
0000291_05201_d_0000893,84,s_16_32,357.0925808250904,0.0,0.0,5.0,0.9025974070818732,0.7923199604055446,0.8243,0,1,stable
0000291_05201_d_0000893,85,s_16_32,382.0105212777853,0.25,0.0,10.0,0.5475722361641967,0.9533678842775151,0.8243,0,1,mild
0000291_05201_d_0000893,86,t_8_16,222.83293937146664,0.25,0.0,3.0,0.8715929829128398,0.20503496248549494,0.8243,1,0,mild
0000291_05201_d_0000893,87,s_16_32,262.63032376766205,0.0,0.0,8.0,0.6694408809686104,0.0,0.60155,1,0,stable
0000291_05201_d_0000893,88,s_16_32,259.51231849193573,0.25,0.0,5.0,0.19365201925106582,0.0,0.60155,1,0,mild
0000291_05201_d_0000893,89,t_8_16,239.78754699230194,0.5,0.0,4.0,0.13799444404419184,0.0,0.60155,1,0,mild
0000291_05201_d_0000893,90,t_8_16,230.79494380950928,0.0,0.0,3.0,0.8264067259272974,0.0,0.60155,1,0,stable
0000291_05201_d_0000893,91,s_16_32,318.34503914415836,0.0,0.0,6.0,0.9538076088977612,0.9256735889808115,0.8243,0,1,stable
0000291_05201_d_0000893,92,s_16_32,397.92490814626217,0.0,0.0,6.0,0.9789377369985,0.7920601707245298,0.8243,0,1,stable
0000291_05201_d_0000893,93,s_16_32,334.25346609950066,0.0,0.0,5.0,0.9031836891714802,0.8822807856860884,0.8243,0,1,stable
0000291_05201_d_0000893,94,s_16_32,380.60820592939854,0.75,0.0,2.0,0.1771671477295135,0.6761767321395693,0.8243,0,0,high
0000291_05201_d_0000893,95,s_16_32,317.6380112171173,0.25,0.0,8.0,0.7587845067467748,0.6363657075182733,0.8243,0,0,mild
0000291_05201_d_0000893,96,s_16_32,337.36859905719757,0.0,0.0,4.0,0.910342414011452,0.0,0.60155,1,0,stable
0000291_05201_d_0000893,97,s_16_32,435.98463010787964,0.0,0.0,8.0,0.3264609811949794,0.7139548800177902,0.8243,0,0,stable
0000291_05201_d_0000893,98,s_16_32,491.70573619008064,0.0,0.0,9.0,0.9622856006344328,0.8008545241145282,0.8243,0,1,stable
0000291_05201_d_0000893,99,t_8_16,240.82769584655762,0.5,0.0,5.0,0.15595954299392514,0.0,0.60155,1,0,mild
0000291_05201_d_0000893,100,s_16_32,274.046972990036,0.25,0.0,5.0,0.2955703614261999,0.0,0.60155,1,0,mild
0000291_05201_d_0000893,101,s_16_32,575.7724642753601,0.3333333333333333,0.3333333333333333,10.0,0.20271097677716232,0.900124223064265,0.8243,0,1,mild
0000291_05201_d_0000893,102,s_16_32,662.2918891310692,0.0,0.0,10.0,0.8450451681994883,0.7636054714506935,0.60155,0,1,stable
0000291_05201_d_0000893,103,s_16_32,822.8369605243206,0.25,0.25,5.0,0.8744313705079536,0.0,0.59472,1,0,mild
0000291_05201_d_0000893,109,t_8_16,67.82051268965006,0.25,0.25,1.0,,0.6927849314915414,0.9413,0,0,mild
0000291_05201_d_0000893,112,t_8_16,83.04769022762775,0.0,0.0,1.0,,0.8321552904548593,0.9413,0,1,stable
0000291_05201_d_0000893,113,t_8_16,105.88043212890625,0.0,0.0,1.0,,0.0,0.94008,1,0,stable
0000291_05201_d_0000893,114,t_8_16,110.72987066209316,0.25,0.0,2.0,0.9999995969277917,0.0,0.94008,1,0,mild
0000291_05201_d_0000893,115,s_16_32,317.64601761847734,0.0,0.0,5.0,0.9112916687754498,0.8409661063942059,0.28487,0,1,stable
0000291_05201_d_0000893,117,t_8_16,167.46814770251513,0.25,0.25,2.0,0.4789062703143107,0.7267823666041159,0.9413,0,0,mild
0000291_05201_d_0000893,118,t_8_16,175.08794763311744,0.0,0.0,3.0,0.9837002619557547,0.7816330861095676,0.9413,0,1,stable
